file,label
data\features\mel_spectrograms\fake\ai_597_1.npy,0
data\features\mel_spectrograms\real\2642_1.npy,1
data\features\mel_spectrograms\real\8792_0.npy,1
data\features\mel_spectrograms\fake\ai_449_1.npy,0
data\features\mel_spectrograms\fake\ai_459_1.npy,0
data\features\mel_spectrograms\real\5712_1.npy,1
data\features\mel_spectrograms\real\2013_1.npy,1
data\features\mel_spectrograms\fake\ai_00960_0.npy,0
data\features\mel_spectrograms\real\human_0371_1.npy,1
data\features\mel_spectrograms\fake\ai_00775_0.npy,0
data\features\mel_spectrograms\real\6941_0.npy,1
data\features\mel_spectrograms\real\human_0164_1.npy,1
data\features\mel_spectrograms\real\11083_0.npy,1
data\features\mel_spectrograms\real\human_0420_0.npy,1
data\features\mel_spectrograms\real\15462_1.npy,1
data\features\mel_spectrograms\fake\ai_00148_0.npy,0
data\features\mel_spectrograms\fake\ai_894_3.npy,0
data\features\mel_spectrograms\real\human_0830_1.npy,1
data\features\mel_spectrograms\real\20806_0.npy,1
data\features\mel_spectrograms\fake\ai_00952_1.npy,0
data\features\mel_spectrograms\real\human_0802_1.npy,1
data\features\mel_spectrograms\fake\ai_404_0.npy,0
data\features\mel_spectrograms\fake\ai_920_0.npy,0
data\features\mel_spectrograms\real\13306_0.npy,1
data\features\mel_spectrograms\real\551_0.npy,1
data\features\mel_spectrograms\fake\ai_72_1.npy,0
data\features\mel_spectrograms\fake\ai_980_2.npy,0
data\features\mel_spectrograms\fake\ai_70_2.npy,0
data\features\mel_spectrograms\fake\ai_00977_1.npy,0
data\features\mel_spectrograms\fake\ai_715_2.npy,0
data\features\mel_spectrograms\real\human_0228_1.npy,1
data\features\mel_spectrograms\fake\ai_00713_0.npy,0
data\features\mel_spectrograms\fake\ai_00837_2.npy,0
data\features\mel_spectrograms\fake\ai_37_2.npy,0
data\features\mel_spectrograms\real\22851_1.npy,1
data\features\mel_spectrograms\fake\ai_694_2.npy,0
data\features\mel_spectrograms\fake\ai_312_2.npy,0
data\features\mel_spectrograms\fake\ai_814_0.npy,0
data\features\mel_spectrograms\fake\ai_698_3.npy,0
data\features\mel_spectrograms\real\human_0080_1.npy,1
data\features\mel_spectrograms\real\human_0937_0.npy,1
data\features\mel_spectrograms\fake\ai_00486_0.npy,0
data\features\mel_spectrograms\fake\ai_70_1.npy,0
data\features\mel_spectrograms\fake\ai_00884_2.npy,0
data\features\mel_spectrograms\fake\ai_490_1.npy,0
data\features\mel_spectrograms\real\26390_0.npy,1
data\features\mel_spectrograms\real\7934_1.npy,1
data\features\mel_spectrograms\real\human_0186_1.npy,1
data\features\mel_spectrograms\fake\ai_00697_1.npy,0
data\features\mel_spectrograms\real\3827_1.npy,1
data\features\mel_spectrograms\fake\ai_571_2.npy,0
data\features\mel_spectrograms\real\human_0569_1.npy,1
data\features\mel_spectrograms\fake\ai_00456_1.npy,0
data\features\mel_spectrograms\fake\ai_540_0.npy,0
data\features\mel_spectrograms\real\16092_0.npy,1
data\features\mel_spectrograms\real\human_0896_0.npy,1
data\features\mel_spectrograms\fake\ai_68_4.npy,0
data\features\mel_spectrograms\fake\ai_43_2.npy,0
data\features\mel_spectrograms\fake\ai_188_1.npy,0
data\features\mel_spectrograms\real\human_0765_1.npy,1
data\features\mel_spectrograms\fake\ai_716_2.npy,0
data\features\mel_spectrograms\real\13738_1.npy,1
data\features\mel_spectrograms\fake\ai_579_1.npy,0
data\features\mel_spectrograms\fake\ai_00453_1.npy,0
data\features\mel_spectrograms\fake\ai_00204_1.npy,0
data\features\mel_spectrograms\fake\ai_00981_1.npy,0
data\features\mel_spectrograms\fake\ai_434_2.npy,0
data\features\mel_spectrograms\real\human_0680_1.npy,1
data\features\mel_spectrograms\real\13163_1.npy,1
data\features\mel_spectrograms\fake\ai_231_1.npy,0
data\features\mel_spectrograms\fake\ai_00754_1.npy,0
data\features\mel_spectrograms\fake\ai_00311_0.npy,0
data\features\mel_spectrograms\real\human_0392_0.npy,1
data\features\mel_spectrograms\real\human_0589_0.npy,1
data\features\mel_spectrograms\fake\ai_554_2.npy,0
data\features\mel_spectrograms\fake\ai_250_3.npy,0
data\features\mel_spectrograms\real\17800_0.npy,1
data\features\mel_spectrograms\fake\ai_01057_0.npy,0
data\features\mel_spectrograms\fake\ai_00158_0.npy,0
data\features\mel_spectrograms\fake\ai_879_3.npy,0
data\features\mel_spectrograms\real\10167_0.npy,1
data\features\mel_spectrograms\fake\ai_840_1.npy,0
data\features\mel_spectrograms\fake\ai_00870_1.npy,0
data\features\mel_spectrograms\fake\ai_00426_1.npy,0
data\features\mel_spectrograms\real\human_0218_1.npy,1
data\features\mel_spectrograms\real\16812_1.npy,1
data\features\mel_spectrograms\fake\ai_415_0.npy,0
data\features\mel_spectrograms\real\human_0398_0.npy,1
data\features\mel_spectrograms\fake\ai_501_1.npy,0
data\features\mel_spectrograms\fake\ai_00328_2.npy,0
data\features\mel_spectrograms\fake\ai_00032_1.npy,0
data\features\mel_spectrograms\fake\ai_00478_2.npy,0
data\features\mel_spectrograms\real\6225_0.npy,1
data\features\mel_spectrograms\fake\ai_00520_0.npy,0
data\features\mel_spectrograms\fake\ai_00844_0.npy,0
data\features\mel_spectrograms\fake\ai_287_3.npy,0
data\features\mel_spectrograms\fake\ai_106_0.npy,0
data\features\mel_spectrograms\real\human_0911_1.npy,1
data\features\mel_spectrograms\fake\ai_775_0.npy,0
data\features\mel_spectrograms\fake\ai_00113_0.npy,0
data\features\mel_spectrograms\fake\ai_868_1.npy,0
data\features\mel_spectrograms\real\27028_1.npy,1
data\features\mel_spectrograms\fake\ai_352_0.npy,0
data\features\mel_spectrograms\fake\ai_90_2.npy,0
data\features\mel_spectrograms\real\human_0662_1.npy,1
data\features\mel_spectrograms\fake\ai_846_2.npy,0
data\features\mel_spectrograms\real\10304_1.npy,1
data\features\mel_spectrograms\real\22492_1.npy,1
data\features\mel_spectrograms\fake\ai_831_0.npy,0
data\features\mel_spectrograms\fake\ai_00163_1.npy,0
data\features\mel_spectrograms\fake\ai_00822_0.npy,0
data\features\mel_spectrograms\fake\ai_00618_0.npy,0
data\features\mel_spectrograms\fake\ai_761_2.npy,0
data\features\mel_spectrograms\real\24873_0.npy,1
data\features\mel_spectrograms\fake\ai_457_2.npy,0
data\features\mel_spectrograms\real\8592_0.npy,1
data\features\mel_spectrograms\fake\ai_00444_0.npy,0
data\features\mel_spectrograms\fake\ai_00995_0.npy,0
data\features\mel_spectrograms\real\human_0266_1.npy,1
data\features\mel_spectrograms\fake\ai_00940_0.npy,0
data\features\mel_spectrograms\real\human_0599_0.npy,1
data\features\mel_spectrograms\fake\ai_649_0.npy,0
data\features\mel_spectrograms\fake\ai_96_1.npy,0
data\features\mel_spectrograms\fake\ai_00157_0.npy,0
data\features\mel_spectrograms\fake\ai_00422_0.npy,0
data\features\mel_spectrograms\real\36_1.npy,1
data\features\mel_spectrograms\fake\ai_844_3.npy,0
data\features\mel_spectrograms\real\human_0809_1.npy,1
data\features\mel_spectrograms\fake\ai_00178_0.npy,0
data\features\mel_spectrograms\fake\ai_00790_0.npy,0
data\features\mel_spectrograms\real\human_0017_0.npy,1
data\features\mel_spectrograms\real\4542_0.npy,1
data\features\mel_spectrograms\fake\ai_48_0.npy,0
data\features\mel_spectrograms\fake\ai_279_3.npy,0
data\features\mel_spectrograms\fake\ai_79_1.npy,0
data\features\mel_spectrograms\fake\ai_559_2.npy,0
data\features\mel_spectrograms\fake\ai_254_1.npy,0
data\features\mel_spectrograms\real\1002_0.npy,1
data\features\mel_spectrograms\fake\ai_00975_0.npy,0
data\features\mel_spectrograms\fake\ai_743_3.npy,0
data\features\mel_spectrograms\fake\ai_00519_1.npy,0
data\features\mel_spectrograms\fake\ai_111_0.npy,0
data\features\mel_spectrograms\real\23915_0.npy,1
data\features\mel_spectrograms\fake\ai_00314_2.npy,0
data\features\mel_spectrograms\real\human_0994_1.npy,1
data\features\mel_spectrograms\real\human_0984_0.npy,1
data\features\mel_spectrograms\real\human_0530_0.npy,1
data\features\mel_spectrograms\fake\ai_137_0.npy,0
data\features\mel_spectrograms\real\15516_1.npy,1
data\features\mel_spectrograms\fake\ai_625_2.npy,0
data\features\mel_spectrograms\real\human_0916_1.npy,1
data\features\mel_spectrograms\real\17119_0.npy,1
data\features\mel_spectrograms\fake\ai_8_4.npy,0
data\features\mel_spectrograms\fake\ai_62_0.npy,0
data\features\mel_spectrograms\fake\ai_273_2.npy,0
data\features\mel_spectrograms\real\human_0925_1.npy,1
data\features\mel_spectrograms\fake\ai_00649_1.npy,0
data\features\mel_spectrograms\real\human_0006_0.npy,1
data\features\mel_spectrograms\fake\ai_814_1.npy,0
data\features\mel_spectrograms\real\12349_0.npy,1
data\features\mel_spectrograms\real\human_0355_2.npy,1
data\features\mel_spectrograms\real\15299_0.npy,1
data\features\mel_spectrograms\real\7598_1.npy,1
data\features\mel_spectrograms\fake\ai_891_3.npy,0
data\features\mel_spectrograms\real\human_0345_0.npy,1
data\features\mel_spectrograms\real\human_0485_0.npy,1
data\features\mel_spectrograms\real\human_0277_0.npy,1
data\features\mel_spectrograms\fake\ai_942_1.npy,0
data\features\mel_spectrograms\real\1955_1.npy,1
data\features\mel_spectrograms\real\8609_1.npy,1
data\features\mel_spectrograms\fake\ai_72_3.npy,0
data\features\mel_spectrograms\fake\ai_01006_1.npy,0
data\features\mel_spectrograms\fake\ai_984_1.npy,0
data\features\mel_spectrograms\fake\ai_820_1.npy,0
data\features\mel_spectrograms\fake\ai_00365_1.npy,0
data\features\mel_spectrograms\real\human_0268_1.npy,1
data\features\mel_spectrograms\fake\ai_01025_0.npy,0
data\features\mel_spectrograms\real\22611_1.npy,1
data\features\mel_spectrograms\fake\ai_110_3.npy,0
data\features\mel_spectrograms\fake\ai_415_3.npy,0
data\features\mel_spectrograms\fake\ai_00653_1.npy,0
data\features\mel_spectrograms\real\2123_1.npy,1
data\features\mel_spectrograms\fake\ai_827_0.npy,0
data\features\mel_spectrograms\real\human_0560_1.npy,1
data\features\mel_spectrograms\fake\ai_957_0.npy,0
data\features\mel_spectrograms\real\19453_0.npy,1
data\features\mel_spectrograms\fake\ai_00359_1.npy,0
data\features\mel_spectrograms\fake\ai_00899_0.npy,0
data\features\mel_spectrograms\real\12603_0.npy,1
data\features\mel_spectrograms\real\2193_0.npy,1
data\features\mel_spectrograms\real\3107_1.npy,1
data\features\mel_spectrograms\fake\ai_442_2.npy,0
data\features\mel_spectrograms\fake\ai_101_3.npy,0
data\features\mel_spectrograms\fake\ai_00481_0.npy,0
data\features\mel_spectrograms\real\14783_0.npy,1
data\features\mel_spectrograms\real\5517_0.npy,1
data\features\mel_spectrograms\real\16742_0.npy,1
data\features\mel_spectrograms\fake\ai_238_1.npy,0
data\features\mel_spectrograms\fake\ai_01046_1.npy,0
data\features\mel_spectrograms\real\2775_1.npy,1
data\features\mel_spectrograms\real\13788_0.npy,1
data\features\mel_spectrograms\fake\ai_676_2.npy,0
data\features\mel_spectrograms\real\20020_1.npy,1
data\features\mel_spectrograms\real\11704_1.npy,1
data\features\mel_spectrograms\fake\ai_00958_1.npy,0
data\features\mel_spectrograms\real\7458_1.npy,1
data\features\mel_spectrograms\fake\ai_622_0.npy,0
data\features\mel_spectrograms\fake\ai_00044_2.npy,0
data\features\mel_spectrograms\fake\ai_740_0.npy,0
data\features\mel_spectrograms\real\3507_1.npy,1
data\features\mel_spectrograms\fake\ai_336_2.npy,0
data\features\mel_spectrograms\fake\ai_01034_0.npy,0
data\features\mel_spectrograms\fake\ai_00804_1.npy,0
data\features\mel_spectrograms\fake\ai_963_1.npy,0
data\features\mel_spectrograms\fake\ai_257_2.npy,0
data\features\mel_spectrograms\fake\ai_00698_1.npy,0
data\features\mel_spectrograms\fake\ai_00931_0.npy,0
data\features\mel_spectrograms\fake\ai_736_3.npy,0
data\features\mel_spectrograms\real\8089_0.npy,1
data\features\mel_spectrograms\fake\ai_00424_0.npy,0
data\features\mel_spectrograms\fake\ai_00836_1.npy,0
data\features\mel_spectrograms\fake\ai_00845_1.npy,0
data\features\mel_spectrograms\fake\ai_00573_0.npy,0
data\features\mel_spectrograms\real\human_0818_1.npy,1
data\features\mel_spectrograms\fake\ai_640_1.npy,0
data\features\mel_spectrograms\fake\ai_00348_0.npy,0
data\features\mel_spectrograms\fake\ai_00315_1.npy,0
data\features\mel_spectrograms\fake\ai_00973_0.npy,0
data\features\mel_spectrograms\real\8337_0.npy,1
data\features\mel_spectrograms\real\human_0889_0.npy,1
data\features\mel_spectrograms\fake\ai_99_2.npy,0
data\features\mel_spectrograms\fake\ai_222_2.npy,0
data\features\mel_spectrograms\real\human_0505_1.npy,1
data\features\mel_spectrograms\fake\ai_00098_0.npy,0
data\features\mel_spectrograms\fake\ai_124_3.npy,0
data\features\mel_spectrograms\fake\ai_340_0.npy,0
data\features\mel_spectrograms\fake\ai_121_0.npy,0
data\features\mel_spectrograms\real\human_0592_2.npy,1
data\features\mel_spectrograms\real\26259_1.npy,1
data\features\mel_spectrograms\fake\ai_828_1.npy,0
data\features\mel_spectrograms\fake\ai_00633_0.npy,0
data\features\mel_spectrograms\real\14171_0.npy,1
data\features\mel_spectrograms\fake\ai_00153_0.npy,0
data\features\mel_spectrograms\real\9348_0.npy,1
data\features\mel_spectrograms\fake\ai_00351_1.npy,0
data\features\mel_spectrograms\fake\ai_935_0.npy,0
data\features\mel_spectrograms\fake\ai_870_1.npy,0
data\features\mel_spectrograms\real\human_0477_0.npy,1
data\features\mel_spectrograms\fake\ai_908_1.npy,0
data\features\mel_spectrograms\real\human_0893_1.npy,1
data\features\mel_spectrograms\real\human_0742_0.npy,1
data\features\mel_spectrograms\fake\ai_246_2.npy,0
data\features\mel_spectrograms\real\27022_1.npy,1
data\features\mel_spectrograms\fake\ai_130_1.npy,0
data\features\mel_spectrograms\fake\ai_3_2.npy,0
data\features\mel_spectrograms\fake\ai_353_0.npy,0
data\features\mel_spectrograms\real\9996_0.npy,1
data\features\mel_spectrograms\fake\ai_00472_0.npy,0
data\features\mel_spectrograms\fake\ai_01012_1.npy,0
data\features\mel_spectrograms\fake\ai_393_2.npy,0
data\features\mel_spectrograms\real\12166_0.npy,1
data\features\mel_spectrograms\fake\ai_932_1.npy,0
data\features\mel_spectrograms\fake\ai_799_2.npy,0
data\features\mel_spectrograms\fake\ai_93_3.npy,0
data\features\mel_spectrograms\real\human_0373_1.npy,1
data\features\mel_spectrograms\real\2920_1.npy,1
data\features\mel_spectrograms\real\human_0766_0.npy,1
data\features\mel_spectrograms\fake\ai_10_3.npy,0
data\features\mel_spectrograms\fake\ai_819_3.npy,0
data\features\mel_spectrograms\real\human_0378_0.npy,1
data\features\mel_spectrograms\real\human_0881_1.npy,1
data\features\mel_spectrograms\fake\ai_00329_1.npy,0
data\features\mel_spectrograms\fake\ai_397_2.npy,0
data\features\mel_spectrograms\real\21766_0.npy,1
data\features\mel_spectrograms\real\8432_1.npy,1
data\features\mel_spectrograms\fake\ai_00010_1.npy,0
data\features\mel_spectrograms\real\16308_1.npy,1
data\features\mel_spectrograms\real\human_0140_0.npy,1
data\features\mel_spectrograms\real\7979_1.npy,1
data\features\mel_spectrograms\real\11071_1.npy,1
data\features\mel_spectrograms\real\20427_0.npy,1
data\features\mel_spectrograms\fake\ai_00213_1.npy,0
data\features\mel_spectrograms\fake\ai_655_1.npy,0
data\features\mel_spectrograms\fake\ai_578_0.npy,0
data\features\mel_spectrograms\fake\ai_01071_2.npy,0
data\features\mel_spectrograms\fake\ai_00571_0.npy,0
data\features\mel_spectrograms\fake\ai_431_0.npy,0
data\features\mel_spectrograms\real\1749_1.npy,1
data\features\mel_spectrograms\fake\ai_00121_1.npy,0
data\features\mel_spectrograms\fake\ai_00524_1.npy,0
data\features\mel_spectrograms\real\human_0707_1.npy,1
data\features\mel_spectrograms\real\human_0316_1.npy,1
data\features\mel_spectrograms\real\human_0424_0.npy,1
data\features\mel_spectrograms\fake\ai_00033_1.npy,0
data\features\mel_spectrograms\real\human_0967_0.npy,1
data\features\mel_spectrograms\real\human_0858_0.npy,1
data\features\mel_spectrograms\fake\ai_901_0.npy,0
data\features\mel_spectrograms\real\21587_0.npy,1
data\features\mel_spectrograms\real\human_0419_1.npy,1
data\features\mel_spectrograms\fake\ai_00156_0.npy,0
data\features\mel_spectrograms\fake\ai_00487_0.npy,0
data\features\mel_spectrograms\real\human_0826_2.npy,1
data\features\mel_spectrograms\fake\ai_735_2.npy,0
data\features\mel_spectrograms\real\human_0154_1.npy,1
data\features\mel_spectrograms\real\human_0746_1.npy,1
data\features\mel_spectrograms\real\19177_1.npy,1
data\features\mel_spectrograms\real\16336_1.npy,1
data\features\mel_spectrograms\fake\ai_950_1.npy,0
data\features\mel_spectrograms\real\5255_0.npy,1
data\features\mel_spectrograms\fake\ai_617_1.npy,0
data\features\mel_spectrograms\real\14160_1.npy,1
data\features\mel_spectrograms\real\19206_1.npy,1
data\features\mel_spectrograms\fake\ai_828_0.npy,0
data\features\mel_spectrograms\real\human_0805_0.npy,1
data\features\mel_spectrograms\fake\ai_00979_0.npy,0
data\features\mel_spectrograms\real\2222_1.npy,1
data\features\mel_spectrograms\real\human_0148_1.npy,1
data\features\mel_spectrograms\fake\ai_01068_0.npy,0
data\features\mel_spectrograms\fake\ai_00838_1.npy,0
data\features\mel_spectrograms\real\human_0630_0.npy,1
data\features\mel_spectrograms\real\15158_1.npy,1
data\features\mel_spectrograms\fake\ai_00605_1.npy,0
data\features\mel_spectrograms\real\5255_1.npy,1
data\features\mel_spectrograms\fake\ai_30_3.npy,0
data\features\mel_spectrograms\real\6196_0.npy,1
data\features\mel_spectrograms\fake\ai_00011_1.npy,0
data\features\mel_spectrograms\real\4716_0.npy,1
data\features\mel_spectrograms\fake\ai_303_1.npy,0
data\features\mel_spectrograms\fake\ai_25_1.npy,0
data\features\mel_spectrograms\fake\ai_20_2.npy,0
data\features\mel_spectrograms\fake\ai_460_1.npy,0
data\features\mel_spectrograms\fake\ai_00539_2.npy,0
data\features\mel_spectrograms\real\2002_1.npy,1
data\features\mel_spectrograms\fake\ai_906_0.npy,0
data\features\mel_spectrograms\fake\ai_00774_0.npy,0
data\features\mel_spectrograms\real\575_0.npy,1
data\features\mel_spectrograms\fake\ai_00377_1.npy,0
data\features\mel_spectrograms\fake\ai_00990_1.npy,0
data\features\mel_spectrograms\fake\ai_528_3.npy,0
data\features\mel_spectrograms\real\25258_0.npy,1
data\features\mel_spectrograms\real\human_0997_0.npy,1
data\features\mel_spectrograms\real\human_0463_0.npy,1
data\features\mel_spectrograms\fake\ai_00821_1.npy,0
data\features\mel_spectrograms\fake\ai_01042_0.npy,0
data\features\mel_spectrograms\fake\ai_00638_0.npy,0
data\features\mel_spectrograms\real\human_0548_0.npy,1
data\features\mel_spectrograms\real\22961_0.npy,1
data\features\mel_spectrograms\fake\ai_415_2.npy,0
data\features\mel_spectrograms\fake\ai_00327_0.npy,0
data\features\mel_spectrograms\fake\ai_422_2.npy,0
data\features\mel_spectrograms\fake\ai_00461_1.npy,0
data\features\mel_spectrograms\fake\ai_00709_1.npy,0
data\features\mel_spectrograms\real\human_0917_1.npy,1
data\features\mel_spectrograms\real\human_0354_2.npy,1
data\features\mel_spectrograms\fake\ai_310_0.npy,0
data\features\mel_spectrograms\fake\ai_685_0.npy,0
data\features\mel_spectrograms\fake\ai_322_0.npy,0
